Price,Address,City,Bedrooms,Baths,Area,Type
9500000,"Gulistan-e-Jauhar - Block 10, Gulistan-e-Jauhar",Karachi,2,2,4.7 Marla,Flat
14000000,"Parsi Colony, Jamshed Town",Karachi,2,2,4 Marla,Flat
10500000,"Garden West, Karachi",Karachi,2,2,4 Marla,Flat
19500000,"Jamshed Road, Karachi",Karachi,2,2,4.7 Marla,Flat
24000000,"Jamshed Road, Karachi",Karachi,3,3,7.1 Marla,Flat
5100000,"Gulistan-e-Jauhar - Block 18, Gulistan-e-Jauhar",Karachi,3,3,6.2 Marla,Flat
20500000,"Gulshan-e-Iqbal - Block 10-A, Gulshan-e-Iqbal",Karachi,2,3,7.7 Marla,Flat
30000000,"Gulshan-e-Iqbal - Block 10-A, Gulshan-e-Iqbal",Karachi,3,3,10.2 Marla,Flat
8200000,"Jamshed Road, Karachi",Karachi,3,3,6.4 Marla,Flat
13000000,"Yaseenabad, Gulberg Town",Karachi,3,4,5.6 Marla,Flat
25500000,"DHA Phase 5 Extension, DHA Phase 5",Karachi,3,3,7.1 Marla,Flat
80000000,"Emaar The Views, DHA Phase 8",Karachi,2,3,7.6 Marla,Flat
11200000,"Gulshan-e-Iqbal - Block 13/A, Gulshan-e-Iqbal",Karachi,2,2,4.4 Marla,Flat
25000000,"DHA Phase 6, DHA Defence",Karachi,3,3,8 Marla,Flat
4500000,"Gulzar-e-Hijri, Scheme 33",Karachi,2,2,3.1 Marla,Flat
50000000,"Askari 5, Malir Cantonment",Karachi,4,5,13.3 Marla,Flat
5500000,"Quetta Town - Sector 18-A, Scheme 33 - Sector 18-A",Karachi,2,2,3.8 Marla,Flat
7500000,"Metrovil Colony - Block 3/2, Metrovil Colony",Karachi,2,2,3.8 Marla,Flat
6000000,"Gulzar-e-Hijri, Scheme 33",Karachi,2,2,2.9 Marla,Flat
75000000,"Emaar Crescent Bay, DHA Phase 8",Karachi,3,3,9.7 Marla,Flat
75000000,"Emaar Crescent Bay, DHA Phase 8",Karachi,3,3,10.9 Marla,Flat
11000000,"Gulshan-e-Iqbal - Block 13/B, Gulshan-e-Iqbal",Karachi,2,2,4.4 Marla,Flat
3600000,"Gulistan-e-Jauhar - Block 19, Gulistan-e-Jauhar",Karachi,2,2,6.2 Marla,Flat
117500000,"HMR Waterfront, DHA Phase 8",Karachi,3,4,14 Marla,Flat
2750000,"Gulistan-e-Jauhar - Block 19, Gulistan-e-Jauhar",Karachi,2,2,3.1 Marla,Flat
5700000,"Scheme 33 - Sector 24-A, Scheme 33",Karachi,2,2,3.3 Marla,Flat
23500000,"Frere Town, Karachi",Karachi,2,2,4.4 Marla,Flat
30000000,"Clifton - Block 2, Clifton",Karachi,3,3,10.7 Marla,Flat
27500000,"Bath Island, Karachi",Karachi,3,3,8 Marla,Flat
40000000,"Clifton - Block 8, Clifton",Karachi,3,3,7.1 Marla,Flat
40000000,"Khalid Bin Walid Road, Karachi",Karachi,3,3,7.1 Marla,Flat
82500000,"Bath Island, Karachi",Karachi,4,4,10.7 Marla,Flat
25000000,"Guru Mandir Chorangi, Karachi",Karachi,3,3,8.9 Marla,Flat
50000000,"Frere Town, Karachi",Karachi,4,4,10.7 Marla,Flat
25000000,"Shaheed Millat Road, Karachi",Karachi,3,3,7.4 Marla,Flat
4756000,"Bahria Town Karachi, Karachi",Karachi,1,1,1.9 Marla,Flat
7800000,"Badar Commercial Area, DHA Phase 5",Karachi,2,2,4.2 Marla,Flat
14300000,"Jinnah Avenue, Karachi",Karachi,3,3,7 Marla,Flat
15000000,"PECHS Block 6, PECHS",Karachi,2,2,4.9 Marla,Flat
78000000,"Emaar Pearl Towers, Emaar Crescent Bay",Karachi,3,3,11.6 Marla,Flat
10300000,"Falaknaz Dynasty, Karachi",Karachi,2,2,5.1 Marla,Flat
33500000,"Jinnah Avenue, Karachi",Karachi,3,4,9.8 Marla,Flat
4700000,"Gulshan-e-Iqbal - Block 13/D-2, Gulshan-e-Iqbal",Karachi,2,2,2.5 Marla,Flat
6600000,"Gulistan-e-Jauhar - Block 13, Gulistan-e-Jauhar",Karachi,2,2,3.1 Marla,Flat
9600000,"Gulistan-e-Jauhar - Block 13, Gulistan-e-Jauhar",Karachi,2,2,4.4 Marla,Flat
15000000,"Badar Commercial Area, DHA Phase 5",Karachi,2,2,4.4 Marla,Flat
7400000,"PCSIR Housing Society, Scheme 33 - Sector 24-A",Karachi,2,2,4.4 Marla,Flat
7500000,"Scheme 33, Karachi",Karachi,2,2,4.2 Marla,Flat
9500000,"Nazimabad 4, Nazimabad",Karachi,2,2,5.1 Marla,Flat
8500000,"Nazimabad, Karachi",Karachi,3,3,5.6 Marla,Flat
6000000,"Nazimabad, Karachi",Karachi,2,2,2.7 Marla,Flat
14000000,"Gulshan-e-Iqbal - Block 10, Gulshan-e-Iqbal",Karachi,2,2,5.3 Marla,Flat
9800000,"PS View Apartment, Scheme 33",Karachi,3,3,6 Marla,Flat
8600000,"PS View Apartment, Scheme 33",Karachi,2,2,4 Marla,Flat
12000000,"Karachi University Housing Society, Scheme 33",Karachi,3,3,6 Marla,Flat
8700000,"Sohni Saiban, Scheme 33",Karachi,2,2,5.6 Marla,Flat
5500000,"Gulistan-e-Jauhar - Block 17, Gulistan-e-Jauhar",Karachi,2,2,3.8 Marla,Flat
6400000,"PS Heights, Scheme 33 - Sector 31",Karachi,2,2,4.4 Marla,Flat
18500000,"Government Teacher Housing Society - Sector 16-A, Scheme 33 - Sector 16-A",Karachi,3,3,6.4 Marla,Flat
16000000,"Government Teacher Housing Society - Sector 16-A, Scheme 33 - Sector 16-A",Karachi,2,2,4.8 Marla,Flat
26000000,"Gulistan-e-Jauhar - Block 13, Gulistan-e-Jauhar",Karachi,3,3,7.8 Marla,Flat
15500000,"Bufferzone - Sector 15-A/5, Buffer Zone",Karachi,3,3,5.6 Marla,Flat
5950000,"Scheme 33, Karachi",Karachi,2,2,3.3 Marla,Flat
81500000,"Sea View Apartments, Karachi",Karachi,3,3,10.2 Marla,Flat
35500000,"Askari 5 - Sector E, Askari 5",Karachi,3,3,10.9 Marla,Flat
12500000,"Zamzama Commercial Area, DHA Phase 5",Karachi,3,3,5.3 Marla,Flat
10000000,"Gulshan-e-Iqbal - Block 13/A, Gulshan-e-Iqbal",Karachi,3,3,4.9 Marla,Flat
28000000,"Lucky One Apartment, Rashid Minhas Road",Karachi,3,4,6.2 Marla,Flat
9500000,"Gulistan-e-Jauhar - Block 18, Gulistan-e-Jauhar",Karachi,3,3,5.6 Marla,Flat
80000000,"Sawera Grand, Bath Island",Karachi,4,4,11.2 Marla,Flat
3200000,"Surjani Town - Sector 1, Surjani Town",Karachi,2,2,2.9 Marla,Flat
5000000,"Daniyal Residency, Scheme 33",Karachi,2,2,3.1 Marla,Flat
15500000,"North Nazimabad - Block N, North Nazimabad",Karachi,3,3,5.6 Marla,Flat
9000000,"Gulistan-e-Jauhar - Block 13, Gulistan-e-Jauhar",Karachi,3,3,6.7 Marla,Flat
38500000,"Askari 5 - Sector J, Askari 5",Karachi,3,3,11.1 Marla,Flat
17500000,"Gulshan-e-Iqbal - Block 13/B, Gulshan-e-Iqbal",Karachi,3,3,6.4 Marla,Flat
12500000,"Gulshan-e-Iqbal - Block 13/B, Gulshan-e-Iqbal",Karachi,3,3,5.3 Marla,Flat
8500000,"North Nazimabad - Block M, North Nazimabad",Karachi,1,1,3.3 Marla,Flat
9000000,"Saadi Town, Scheme 33",Karachi,2,2,4.4 Marla,Flat
8000000,"Sadat-e-Amroha Coop Housing Society, Scheme 33",Karachi,2,2,4 Marla,Flat
10000000,"Saadi Town, Scheme 33",Karachi,2,2,4.4 Marla,Flat
8500000,"Saadi Town, Scheme 33",Karachi,2,2,4.4 Marla,Flat
7800000,"Saadi Town, Scheme 33",Karachi,2,2,4 Marla,Flat
62500000,"Bath Island, Karachi",Karachi,3,3,9.8 Marla,Flat
50000000,"SMCHS - Sindhi Muslim Society, Jamshed Town",Karachi,4,4,9.3 Marla,Flat
11000000,"Gulistan-e-Jauhar, Karachi",Karachi,3,3,7.1 Marla,Flat
18500000,"Gulshan-e-Iqbal Town, Karachi",Karachi,3,4,6.7 Marla,Flat
44500000,"Askari 5 - Sector F, Askari 5",Karachi,4,4,14.2 Marla,Flat
10800000,"Gulistan-e-Jauhar, Karachi",Karachi,3,3,7.1 Marla,Flat
26000000,"Sehar Commercial Area, DHA Phase 7",Karachi,3,3,7.6 Marla,Flat
8000000,"PECHS, Jamshed Town",Karachi,3,2,3.6 Marla,Flat
15000000,"PECHS, Jamshed Town",Karachi,3,3,5.3 Marla,Flat
13500000,"PECHS, Jamshed Town",Karachi,3,3,5.3 Marla,Flat
24000000,"PECHS, Jamshed Town",Karachi,4,4,6.7 Marla,Flat
58000000,"Bath Island, Karachi",Karachi,3,3,9.4 Marla,Flat
32000000,"Garden East, Jamshed Town",Karachi,3,3,7.5 Marla,Flat
34000000,"Garden East, Jamshed Town",Karachi,3,3,7.7 Marla,Flat
35000000,"Garden East, Jamshed Town",Karachi,3,3,8.5 Marla,Flat
39000000,"HMR Waterfront, DHA Phase 8",Karachi,1,2,4.5 Marla,Flat
11800000,"Scheme 33, Karachi",Karachi,3,3,6.7 Marla,Flat
5500000,"Gulshan-e-Iqbal - Block 13/D-2, Gulshan-e-Iqbal",Karachi,2,2,3.1 Marla,Flat
12500000,"Sharifabad, Liaquatabad",Karachi,2,2,4.4 Marla,Flat
12000000,"Sharifabad, Liaquatabad",Karachi,2,2,4.4 Marla,Flat
16500000,"Federal B Area - Block 10, Federal B Area",Karachi,3,3,5.3 Marla,Flat
12000000,"Federal B Area - Block 10, Federal B Area",Karachi,2,2,4.4 Marla,Flat
55000000,"Emaar Coral Towers, Emaar Crescent Bay",Karachi,3,3,10.9 Marla,Flat
30000000,"Civil Lines, Karachi",Karachi,3,3,5.9 Marla,Flat
42500000,"Frere Town, Karachi",Karachi,3,3,9.3 Marla,Flat
42500000,"Frere Town, Karachi",Karachi,3,3,10.2 Marla,Flat
12000000,"Kings Classic, Gulistan-e-Jauhar - Block 7",Karachi,3,3,6 Marla,Flat
26000000,"Scheme 33, Karachi",Karachi,4,4,12 Marla,Flat
15000000,"Federal B Area - Block 10, Federal B Area",Karachi,3,3,5.8 Marla,Flat
12000000,"Federal B Area - Block 10, Federal B Area",Karachi,3,3,5.3 Marla,Flat
13000000,"Federal B Area - Block 10, Federal B Area",Karachi,2,2,4.4 Marla,Flat
1500000,"Olympic Pride Phase II, Surjani Town",Karachi,2,1,4.8 Marla,Flat
17500000,"Saima Royal Residency, Rashid Minhas Road",Karachi,2,2,5.1 Marla,Flat
22000000,"Callachi Cooperative Housing Society, Karachi",Karachi,2,3,5.1 Marla,Flat
11000000,"Gulistan-e-Jauhar - Block 13, Gulistan-e-Jauhar",Karachi,3,3,6.2 Marla,Flat
71000000,"DHA Phase 8 Extension, DHA Phase 8",Karachi,1,1,4.7 Marla,Flat
8000000,"Falaknaz Dreams, Malir",Karachi,2,3,4.4 Marla,Flat
9000000,"Saadi Town - Block 3, Saadi Town",Karachi,2,2,3.6 Marla,Flat
9500000,"Saadi Town - Block 3, Saadi Town",Karachi,2,2,3.6 Marla,Flat
15000000,"Gulshan-e-Iqbal Town, Karachi",Karachi,3,3,6.2 Marla,Flat
5700000,"Nazimabad, Karachi",Karachi,2,2,3.2 Marla,Flat
3800000,"Nazimabad, Karachi",Karachi,1,1,2.1 Marla,Flat
2900000,"Nazimabad, Karachi",Karachi,1,1,1.7 Marla,Flat
15000000,"Al Muslim Society, Scheme 33 - Sector 34-A",Karachi,3,3,5.8 Marla,Flat
12000000,"Jamshed Road, Karachi",Karachi,2,2,4 Marla,Flat
11000000,"Gulshan-e-Iqbal Town, Karachi",Karachi,2,2,4.7 Marla,Flat
31500000,"Bukhari Commercial Area, DHA Phase 6",Karachi,3,3,9.3 Marla,Flat
13000000,"Rahat Commercial Area, DHA Phase 6",Karachi,2,3,8 Marla,Flat
12000000,"North Nazimabad - Block N, North Nazimabad",Karachi,3,3,4.9 Marla,Flat
9000000,"North Nazimabad - Block N, North Nazimabad",Karachi,2,2,3.6 Marla,Flat
7200000,"North Nazimabad - Block N, North Nazimabad",Karachi,2,2,4.4 Marla,Flat
16000000,"Gulshan-e-Iqbal Town, Karachi",Karachi,3,3,6.4 Marla,Flat
16000000,"Gulshan-e-Iqbal - Block 13/D, Gulshan-e-Iqbal",Karachi,3,3,6.4 Marla,Flat
33000000,"Gulshan-e-Iqbal Town, Karachi",Karachi,3,3,10.7 Marla,Flat
10000000,"Gulshan-e-Jamal, Gulshan-e-Iqbal Town",Karachi,2,2,5.1 Marla,Flat
11000000,"Gulshan-e-Jamal, Gulshan-e-Iqbal Town",Karachi,2,2,4.7 Marla,Flat
3500000,"Anwar-e-Ibrahim, Malir",Karachi,2,2,2.7 Marla,Flat
65000000,"Emaar Crescent Bay, DHA Phase 8",Karachi,2,3,7.9 Marla,Flat
42000000,"Jamshed Road, Karachi",Karachi,4,4,9.8 Marla,Flat
47500000,"Frere Town, Karachi",Karachi,3,4,8.4 Marla,Flat
33500000,"Clifton - Block 9, Clifton",Karachi,2,2,6.2 Marla,Flat
69000000,"HMR Waterfront, DHA Phase 8",Karachi,2,3,8.9 Marla,Flat
16500000,"Airport, Karachi",Karachi,2,2,5.1 Marla,Flat
12500000,"Gulistan-e-Jauhar - Block 15, Gulistan-e-Jauhar",Karachi,3,3,6.2 Marla,Flat
20000000,"Old Queens Road, Karachi",Karachi,3,4,8.4 Marla,Flat
14700000,"Naya Nazimabad, Karachi",Karachi,2,2,5.6 Marla,Flat
18000000,"Maskan Chowrangi, Karachi",Karachi,3,3,5.8 Marla,Flat
15000000,"Gulistan-e-Jauhar - Block 18, Gulistan-e-Jauhar",Karachi,3,3,6.8 Marla,Flat
35500000,"Clifton - Block 2, Clifton",Karachi,3,3,8 Marla,Flat
7000000,"DHA Phase 5, DHA Defence",Karachi,2,2,4 Marla,Flat
26500000,"Defence View Phase 1, Defence View Society",Karachi,3,3,7.8 Marla,Flat
15000000,"New Chali, I. I. Chundrigar Road",Karachi,3,3,5.3 Marla,Flat
40000000,"Frere Town, Karachi",Karachi,3,3,6.7 Marla,Flat
8000000,"Falaknaz Dreams, Malir",Karachi,3,3,4.6 Marla,Flat
8500000,"Scheme 33, Karachi",Karachi,2,2,3.3 Marla,Flat
9000000,"Gulshan-e-Iqbal - Block 13/B, Gulshan-e-Iqbal",Karachi,2,2,3.8 Marla,Flat
9000000,"Gulshan-e-Iqbal, Gulshan-e-Iqbal Town",Karachi,2,2,3.8 Marla,Flat
12500000,"Nazimabad 2, Nazimabad",Karachi,3,3,5.3 Marla,Flat
17000000,"Garden West, Karachi",Karachi,3,3,6.4 Marla,Flat
28000000,"Amil Colony, Karachi",Karachi,4,4,8.2 Marla,Flat
11000000,"Amil Colony, Karachi",Karachi,2,2,4 Marla,Flat
16000000,"DHA Phase 4, DHA Defence",Karachi,3,3,5.3 Marla,Flat
24900000,"I. I. Chundrigar Road, Karachi",Karachi,4,4,7.3 Marla,Flat
26500000,"Clifton - Block 9, Clifton",Karachi,3,3,8 Marla,Flat
67500000,"Civil Lines, Karachi",Karachi,4,5,1.00 Kanal,Flat
45000000,"Civil Lines, Karachi",Karachi,3,3,7.8 Marla,Flat
5500000,"Gulshan-e-Iqbal, Gulshan-e-Iqbal Town",Karachi,2,2,4 Marla,Flat
13500000,"Quetta Town - Sector 18-A, Scheme 33 - Sector 18-A",Karachi,3,4,8 Marla,Flat
55000000,"Shaheed Millat Road, Karachi",Karachi,4,5,9.8 Marla,Flat
19000000,"Clifton - Block 8, Clifton",Karachi,2,2,4.9 Marla,Flat
25000000,"Clifton - Block 4, Clifton",Karachi,3,3,7.6 Marla,Flat
25000000,"Gulshan-e-Iqbal - Block 13/C, Gulshan-e-Iqbal",Karachi,3,4,7.1 Marla,Flat
14200000,"Gulistan-e-Jauhar - Block 13, Gulistan-e-Jauhar",Karachi,3,3,6.4 Marla,Flat
12000000,"Gulistan-e-Jauhar - Block 12, Gulistan-e-Jauhar",Karachi,2,2,4.4 Marla,Flat
22000000,"Gulistan-e-Jauhar - Block 15, Gulistan-e-Jauhar",Karachi,3,3,7.1 Marla,Flat
26000000,"Gulistan-e-Jauhar - Block 16, Gulistan-e-Jauhar",Karachi,3,3,7.1 Marla,Flat
24000000,"Sharfabad, Gulshan-e-Iqbal Town",Karachi,3,3,6.2 Marla,Flat
20500000,"North Nazimabad - Block F, North Nazimabad",Karachi,3,3,8 Marla,Flat
29000000,"North Nazimabad - Block F, North Nazimabad",Karachi,4,4,10.7 Marla,Flat
14000000,"Dhoraji Colony, Gulshan-e-Iqbal Town",Karachi,3,3,5.8 Marla,Flat
12500000,"Gulshan-e-Iqbal Town, Karachi",Karachi,3,3,5.8 Marla,Flat
10500000,"Scheme 33, Karachi",Karachi,2,2,4.7 Marla,Flat
10500000,"DHA Phase 5, DHA Defence",Karachi,2,2,4.2 Marla,Flat
6000000,"DHA Phase 5, DHA Defence",Karachi,2,2,2.2 Marla,Flat
15000000,"North Nazimabad - Block H, North Nazimabad",Karachi,2,2,4.7 Marla,Flat
10500000,"North Nazimabad - Block H, North Nazimabad",Karachi,2,2,4.2 Marla,Flat
6550000,"Karachi University Housing Society, Scheme 33",Karachi,2,2,3.3 Marla,Flat
18000000,"Silver Sands Tower, North Nazimabad - Block M",Karachi,3,3,6.4 Marla,Flat
7500000,"Federal B Area - Block 16, Federal B Area",Karachi,2,2,4 Marla,Flat
4000000,"KDA Employees Society - Korangi, Korangi",Karachi,3,3,3.1 Marla,Flat
13000000,"Gulshan-e-Iqbal - Block 17, Gulshan-e-Iqbal",Karachi,3,3,5.8 Marla,Flat
4200000,"Surjani Town - Sector 1, Surjani Town",Karachi,2,2,2.8 Marla,Flat
6500000,"Fatima Golf Residency, Gulistan-e-Jauhar",Karachi,2,2,3.3 Marla,Flat
16000000,"Gulistan-e-Jauhar - Block 17, Gulistan-e-Jauhar",Karachi,3,3,6.4 Marla,Flat
34000000,"PECHS Block 2, PECHS",Karachi,3,3,8 Marla,Flat
5000000,"State Bank of Pakistan Housing Society, Scheme 33 - Sector 17-A",Karachi,2,2,2.7 Marla,Flat
8500000,"State Bank of Pakistan Housing Society, Scheme 33 - Sector 17-A",Karachi,3,3,5.3 Marla,Flat
7500000,"State Bank of Pakistan Housing Society, Scheme 33 - Sector 17-A",Karachi,2,2,4 Marla,Flat
2200000,"Gulistan-e-Jauhar - Block 18, Gulistan-e-Jauhar",Karachi,2,2,1.3 Marla,Flat
1800000,"Gulistan-e-Jauhar - Block 18, Gulistan-e-Jauhar",Karachi,1,1,1.3 Marla,Flat
20000000,"Dhoraji Colony, Gulshan-e-Iqbal Town",Karachi,3,3,6.2 Marla,Flat
8000000,"Dhoraji Colony, Gulshan-e-Iqbal Town",Karachi,2,2,3.6 Marla,Flat
5700000,"Gulistan-e-Jauhar - Block 12, Gulistan-e-Jauhar",Karachi,2,2,2.9 Marla,Flat
7500000,"Government Teacher Housing Society - Sector 16-A, Scheme 33 - Sector 16-A",Karachi,2,2,3.3 Marla,Flat
4000000,"Scheme 33 - Sector 18-A, Scheme 33",Karachi,2,2,2.4 Marla,Flat
8500000,"Maskan Chowrangi, Karachi",Karachi,2,2,4.2 Marla,Flat
10000000,"Gulistan-e-Jauhar - Block 13, Gulistan-e-Jauhar",Karachi,3,3,5.3 Marla,Flat
7400000,"Gulistan-e-Jauhar - Block 13, Gulistan-e-Jauhar",Karachi,2,2,3.8 Marla,Flat
23500000,"Lateef Duplex Luxuria, Scheme 33 - Sector 35-A",Karachi,4,4,12 Marla,Flat
9500000,"Daniyal Residency, Scheme 33",Karachi,2,2,4.7 Marla,Flat
22500000,"Gulistan-e-Jauhar - Block 18, Gulistan-e-Jauhar",Karachi,4,4,10 Marla,Flat
17500000,"Gulistan-e-Jauhar - Block 15, Gulistan-e-Jauhar",Karachi,3,3,6.2 Marla,Flat
12500000,"DHA Phase 5, DHA Defence",Karachi,2,3,5.6 Marla,Flat
30000000,"PECHS, Jamshed Town",Karachi,3,3,7.1 Marla,Flat
55000000,"Shaheed Millat Road, Karachi",Karachi,4,4,9.6 Marla,Flat
36000000,"Khalid Bin Walid Road, Karachi",Karachi,3,3,7.6 Marla,Flat
15000000,"Federal B Area - Block 6, Federal B Area",Karachi,2,2,4.7 Marla,Flat
20000000,"Federal B Area - Block 6, Federal B Area",Karachi,3,3,6.2 Marla,Flat
10000000,"North Nazimabad - Block H, North Nazimabad",Karachi,2,2,4.7 Marla,Flat
17500000,"Gulshan-e-Iqbal - Block 2, Gulshan-e-Iqbal",Karachi,3,3,5.8 Marla,Flat
12500000,"Gulshan-e-Iqbal - Block 6, Gulshan-e-Iqbal",Karachi,2,2,4.4 Marla,Flat
27200000,"Aero Iconic Tower, Federal B Area - Block 21",Karachi,3,3,6 Marla,Flat
7000000,"Gulshan-e-Kaneez Fatima, Scheme 33",Karachi,2,2,3.3 Marla,Flat
11000000,"Gulistan-e-Jauhar - Block 5, Gulistan-e-Jauhar",Karachi,3,3,5.6 Marla,Flat
8500000,"Scheme 33, Karachi",Karachi,2,2,4.7 Marla,Flat
6000000,"North Nazimabad - Block B, North Nazimabad",Karachi,2,2,2.9 Marla,Flat
12500000,"Nazimabad, Karachi",Karachi,3,3,7.1 Marla,Flat
17000000,"Gulshan-e-Iqbal - Block 10, Gulshan-e-Iqbal",Karachi,3,3,6.7 Marla,Flat
1570000,"Allahwala Town, Korangi",Karachi,2,1,2 Marla,Flat
13000000,"Kings Cottages, Gulistan-e-Jauhar - Block 7",Karachi,3,3,6 Marla,Flat
42500000,"Alamgir Road, Gulshan-e-Iqbal Town",Karachi,3,4,7.3 Marla,Flat
16000000,"Malir Cantonment, Cantt",Karachi,4,4,8 Marla,Flat
28500000,"Sharfabad, Gulshan-e-Iqbal Town",Karachi,3,4,6.7 Marla,Flat
8000000,"Maskan Chowrangi, Karachi",Karachi,2,2,4 Marla,Flat
9000000,"Gulshan-e-Iqbal - Block 4, Gulshan-e-Iqbal",Karachi,2,2,4 Marla,Flat
11000000,"9th Commercial Street - DHA Phase 4, DHA Phase 4",Karachi,2,2,4.2 Marla,Flat
16200000,"Gulistan-e-Jauhar, Karachi",Karachi,2,2,4.9 Marla,Flat
14000000,"Nazimabad, Karachi",Karachi,3,3,7.1 Marla,Flat
14000000,"Gwalior Cooperative Housing Society, Scheme 33",Karachi,3,3,6.7 Marla,Flat
14000000,"Pilibhit Cooperative Housing Society, Scheme 33 - Sector 18-A",Karachi,3,3,6.7 Marla,Flat
14000000,"State Bank of Pakistan Housing Society, Scheme 33 - Sector 17-A",Karachi,3,3,6.7 Marla,Flat
7500000,"State Bank of Pakistan Housing Society, Scheme 33 - Sector 17-A",Karachi,2,2,3.3 Marla,Flat
9800000,"State Bank of Pakistan Housing Society, Scheme 33 - Sector 17-A",Karachi,2,2,4.9 Marla,Flat
13500000,"Gwalior Cooperative Housing Society, Scheme 33",Karachi,3,3,6.2 Marla,Flat
13500000,"Pilibhit Cooperative Housing Society, Scheme 33 - Sector 18-A",Karachi,3,3,6.2 Marla,Flat
9600000,"Pilibhit Cooperative Housing Society, Scheme 33 - Sector 18-A",Karachi,2,2,4.9 Marla,Flat
7800000,"Pilibhit Cooperative Housing Society, Scheme 33 - Sector 18-A",Karachi,2,2,3.3 Marla,Flat
7200000,"Pilibhit Cooperative Housing Society, Scheme 33 - Sector 18-A",Karachi,2,2,3.3 Marla,Flat
5000000,"Gwalior Cooperative Housing Society, Scheme 33",Karachi,1,1,2.2 Marla,Flat
9000000,"Gwalior Cooperative Housing Society, Scheme 33",Karachi,2,2,4.7 Marla,Flat
7500000,"Gwalior Cooperative Housing Society, Scheme 33",Karachi,2,2,3.3 Marla,Flat
7200000,"Gwalior Cooperative Housing Society, Scheme 33",Karachi,2,2,3.3 Marla,Flat
9800000,"Maskan Chowrangi, Karachi",Karachi,2,2,5.1 Marla,Flat
9800000,"Suparco Road, Karachi",Karachi,2,2,5.1 Marla,Flat
7500000,"Suparco Road, Karachi",Karachi,2,2,3.3 Marla,Flat
7500000,"Abul Hassan Isphani Road, Karachi",Karachi,2,2,3.3 Marla,Flat
9800000,"Abul Hassan Isphani Road, Karachi",Karachi,2,2,5.1 Marla,Flat
7300000,"Gulshan-e-Iqbal - Block 4A, Gulshan-e-Iqbal",Karachi,2,2,3.3 Marla,Flat
9800000,"Gulshan-e-Iqbal - Block 4A, Gulshan-e-Iqbal",Karachi,2,2,5.1 Marla,Flat
15000000,"Gulshan-e-Iqbal - Block 4A, Gulshan-e-Iqbal",Karachi,3,3,7.1 Marla,Flat
7500000,"Gulshan-e-Iqbal - Block 6, Gulshan-e-Iqbal",Karachi,2,2,3.3 Marla,Flat
9800000,"Gulshan-e-Iqbal - Block 6, Gulshan-e-Iqbal",Karachi,2,2,5.1 Marla,Flat
15500000,"Gulshan-e-Iqbal - Block 3, Gulshan-e-Iqbal",Karachi,3,3,7.1 Marla,Flat
7500000,"Gulshan-e-Iqbal - Block 3, Gulshan-e-Iqbal",Karachi,2,2,3.3 Marla,Flat
9800000,"Gulshan-e-Iqbal - Block 3, Gulshan-e-Iqbal",Karachi,2,2,5.1 Marla,Flat
29500000,"DHA Defence, Karachi",Karachi,3,4,7.6 Marla,Flat
6000000,"Defence View Society, Karachi",Karachi,2,2,2.4 Marla,Flat
3500000,"Surjani Town - Sector 5E, Surjani Town",Karachi,2,2,3.2 Marla,Flat
21500000,"Gulshan-e-Iqbal - Block 13/A, Gulshan-e-Iqbal",Karachi,3,3,6.7 Marla,Flat
3500000,"Surjani Town - Sector 4A, Surjani Town",Karachi,2,2,2.9 Marla,Flat
15500000,"Clifton - Block 4, Clifton",Karachi,2,2,4.7 Marla,Flat
7800000,"Gulshan-e-Iqbal - Block 13/D-3, Gulshan-e-Iqbal",Karachi,2,2,3.8 Marla,Flat
24000000,"Rahat Commercial Area, DHA Phase 6",Karachi,3,4,8 Marla,Flat
10800000,"Shaz Residency, Gulshan-e-Iqbal Town",Karachi,2,2,4 Marla,Flat
6500000,"Aisha Manzil, Karachi",Karachi,2,2,3.8 Marla,Flat
8000000,"PTV Society, Scheme 33 - Sector 52-A",Karachi,2,2,3.4 Marla,Flat
4500000,"Gulshan-e-Iqbal - Block 4A, Gulshan-e-Iqbal",Karachi,2,2,2.4 Marla,Flat
60000000,"Emaar Crescent Bay, DHA Phase 8",Karachi,3,4,12.4 Marla,Flat
67500000,"Emaar Crescent Bay, DHA Phase 8",Karachi,3,4,12.4 Marla,Flat
42500000,"Shahra-e-Qaideen, Karachi",Karachi,3,4,7.6 Marla,Flat
12500000,"Falaknaz Presidency, Malir",Karachi,2,2,4.4 Marla,Flat
5000000,"Gulshan-e-Iqbal, Gulshan-e-Iqbal Town",Karachi,2,2,2.7 Marla,Flat
53000000,"Shaheed Millat Road, Karachi",Karachi,4,4,9.8 Marla,Flat
42500000,"Garden East, Jamshed Town",Karachi,5,6,9.8 Marla,Flat
4500000,"Federal B Area - Block 9, Federal B Area",Karachi,2,2,2.4 Marla,Flat
43000000,"Sea View Apartments, Karachi",Karachi,3,3,10.2 Marla,Flat
26500000,"Bahadurabad, Gulshan-e-Iqbal Town",Karachi,2,2,4.4 Marla,Flat
27000000,"Bahadurabad, Gulshan-e-Iqbal Town",Karachi,2,2,4.4 Marla,Flat
27500000,"Bahadurabad, Gulshan-e-Iqbal Town",Karachi,2,2,4.4 Marla,Flat
30000000,"Bahadurabad, Gulshan-e-Iqbal Town",Karachi,2,2,4.4 Marla,Flat
31000000,"Bahadurabad, Gulshan-e-Iqbal Town",Karachi,2,2,4.4 Marla,Flat
35000000,"Bahadurabad, Gulshan-e-Iqbal Town",Karachi,2,2,5.8 Marla,Flat
